AVAL,VA9,neuron_to_neuron_exc_syn
AVAR,ADER,neuron_to_neuron_exc_syn
AVAR,AS1,neuron_to_neuron_exc_syn
AVAR,AS10,neuron_to_neuron_exc_syn
AVAR,AS11,neuron_to_neuron_exc_syn
AVAR,AS2,neuron_to_neuron_exc_syn
AVAR,AS3,neuron_to_neuron_exc_syn
AVAR,AS4,neuron_to_neuron_exc_syn
AVAR,AS5,neuron_to_neuron_exc_syn
AVAR,AS6,neuron_to_neuron_exc_syn
AVAR,AS7,neuron_to_neuron_exc_syn
AVAR,AS8,neuron_to_neuron_exc_syn
AVAR,AS9,neuron_to_neuron_exc_syn
AVAR,AVAL,neuron_to_neuron_exc_syn
AVAR,AVBL,neuron_to_neuron_exc_syn
AVAR,AVDL,neuron_to_neuron_exc_syn
AVAR,AVDR,neuron_to_neuron_exc_syn
AVAR,AVEL,neuron_to_neuron_exc_syn
AVAR,AVER,neuron_to_neuron_exc_syn
AVAR,DA1,neuron_to_neuron_exc_syn
AVAR,DA2,neuron_to_neuron_exc_syn
AVAR,DA3,neuron_to_neuron_exc_syn
AVAR,DA4,neuron_to_neuron_exc_syn
AVAR,DA5,neuron_to_neuron_exc_syn
AVAR,DA6,neuron_to_neuron_exc_syn
AVAR,DA7,neuron_to_neuron_exc_syn
AVAR,DA8,neuron_to_neuron_exc_syn
AVAR,DA9,neuron_to_neuron_exc_syn
AVAR,DB3,neuron_to_neuron_exc_syn
AVAR,DB5,neuron_to_neuron_exc_syn
AVAR,DB6,neuron_to_neuron_exc_syn
AVAR,LUAL,neuron_to_neuron_exc_syn
AVAR,LUAR,neuron_to_neuron_exc_syn
AVAR,PDEL,neuron_to_neuron_exc_syn
AVAR,PDER,neuron_to_neuron_exc_syn
AVAR,PVCL,neuron_to_neuron_exc_syn
AVAR,PVCR,neuron_to_neuron_exc_syn
AVAR,RIGL,neuron_to_neuron_exc_syn
AVAR,SABD,neuron_to_neuron_exc_syn
AVAR,SABVL,neuron_to_neuron_exc_syn
AVAR,VA10,neuron_to_neuron_exc_syn
AVAR,VA11,neuron_to_neuron_exc_syn
AVAR,VA2,neuron_to_neuron_exc_syn
AVAR,VA3,neuron_to_neuron_exc_syn
AVAR,VA4,neuron_to_neuron_exc_syn
AVAR,VA5,neuron_to_neuron_exc_syn
AVAR,VA6,neuron_to_neuron_exc_syn
AVAR,VA8,neuron_to_neuron_exc_syn
AVAR,VA9,neuron_to_neuron_exc_syn
AVAR,VD13,neuron_to_neuron_exc_syn
AVBL,AS10,neuron_to_neuron_exc_syn
AVBL,AS3,neuron_to_neuron_exc_syn
AVBL,AS4,neuron_to_neuron_exc_syn
AVBL,AS5,neuron_to_neuron_exc_syn
AVBL,AS6,neuron_to_neuron_exc_syn
AVBL,AS9,neuron_to_neuron_exc_syn
AVBL,AVAL,neuron_to_neuron_exc_syn
AVBL,AVAR,neuron_to_neuron_exc_syn
AVBL,AVBR,neuron_to_neuron_exc_syn
AVBL,AVDL,neuron_to_neuron_exc_syn
AVBL,AVDR,neuron_to_neuron_exc_syn
AVBL,AVEL,neuron_to_neuron_exc_syn
AVBL,AVER,neuron_to_neuron_exc_syn
AVBL,AVL,neuron_to_neuron_exc_syn
AVBL,PVNR,neuron_to_neuron_exc_syn
AVBL,VA10,neuron_to_neuron_exc_syn
AVBL,VA2,neuron_to_neuron_exc_syn
AVBL,VA7,neuron_to_neuron_exc_syn
AVBL,VB2,neuron_to_neuron_exc_syn
AVBL,VC3,neuron_to_neuron_exc_syn
AVBR,AS1,neuron_to_neuron_exc_syn
AVBR,AS10,neuron_to_neuron_exc_syn
AVBR,AS3,neuron_to_neuron_exc_syn
AVBR,AS4,neuron_to_neuron_exc_syn
AVBR,AS5,neuron_to_neuron_exc_syn
AVBR,AS6,neuron_to_neuron_exc_syn
AVBR,AS7,neuron_to_neuron_exc_syn
AVBR,AVAL,neuron_to_neuron_exc_syn
AVBR,AVAR,neuron_to_neuron_exc_syn
AVBR,AVBL,neuron_to_neuron_exc_syn
AVBR,DA5,neuron_to_neuron_exc_syn
AVBR,HSNR,neuron_to_neuron_exc_syn
AVBR,VA4,neuron_to_neuron_exc_syn
AVBR,VA9,neuron_to_neuron_exc_syn
AVBR,VD3,neuron_to_neuron_exc_syn
AVDL,AS1,neuron_to_neuron_exc_syn
AVDL,AS10,neuron_to_neuron_exc_syn
AVDL,AS11,neuron_to_neuron_exc_syn
AVDL,AS4,neuron_to_neuron_exc_syn
AVDL,AS5,neuron_to_neuron_exc_syn
AVDL,AVAL,neuron_to_neuron_exc_syn
AVDL,AVAR,neuron_to_neuron_exc_syn
AVDL,DA1,neuron_to_neuron_exc_syn
AVDL,DA2,neuron_to_neuron_exc_syn
AVDL,DA3,neuron_to_neuron_exc_syn
AVDL,DA4,neuron_to_neuron_exc_syn
AVDL,DA5,neuron_to_neuron_exc_syn
